sentence,label,source
Brazil is losing one of its most reliable growth drivers as consumer demand plummets https://t.co/pvvdLfR07D,negative,Twitter
"In oil market standoff with Saudi Arabia, weakened rouble helps Russia #SaudiArabianOil #Stock #MarketScreener… https://t.co/wj5c7AaMXF",neutral,Twitter
Conoco Plans Share Buyback That's Almost 50% of Market Value,positive,Twitter
What is driving Sinn FÃƒÂ©in's electoral surge in Ireland? https://t.co/bP3Quxb6p2,neutral,Twitter
On the hour,neutral,Twitter
"In addition , Cramo and Peab have signed exclusive five-year rental agreements in Finland and have extended their existing rental agreements in the Swedish market for another five years .",positive,FPB
Dealers gobble up funding in Bank of Canada's first BAPF operation #economy #MarketScreener https://t.co/YmwzTi5reu https://t.co/uQPDBGe66r,neutral,Twitter
S&P 500 and Down down 0.1%,negative,Twitter
"Excluding non-recurring items , pre-tax profit surged 45 % to EUR80m .",positive,FPB
AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals,positive,FiQA
BG Group Still Happy With Shell's $70 Billion Offer,positive,FiQA
"On January 29 , 2009 The largest Nordic bank Nordea and Finnish retail chain Stockmann launched a regionally unique cooperation project : they are the first to introduce a common MasterCard credit card enabling payments in different states and stores .",neutral,FPB
"Its board of directors will propose a dividend of EUR0 .12 per share for 2010 , up from the EUR0 .08 per share paid in 2009 .",positive,FPB
US$50.08: That's What Analysts Think Weibo Corporation Is Worth After Its Latest Results,neutral,Twitter
Short-term licenses for the games cost as little as $ 3 while purchasing a game outright can cost as much as $ 10 or $ 15 .,neutral,FPB
Stock Market Update: Stocks hold steady; UK rallies on Conservative Party victory,neutral,Twitter
"Nokia EPS beats by €0.02, misses on revenue",neutral,Twitter
Here's Why TORC Oil & Gas (TSE:TOG) Has A Meaningful Debt Burden,neutral,Twitter
Automation makes it possible to conduct several tests simultaneously .,neutral,FPB
"I use natural fibers to make the clothes more comfortable , to allow your skin to breathe and to be eco-friendly .",positive,FPB
".@JimCramer's latest thought on U.S.-China trade negotiations? ""I think it's time to walk away."" Read his full reas… https://t.co/mCqYMLgt6S",neutral,Twitter
"The pulp production in Finnish Kemij+ñrvi will also be liquidated and about 1,100 employees loose their jobs .",negative,FPB
Newgioco reports Q3 results,neutral,Twitter
The deal is in line with Etteplan 's strategy to operate as a partner of global customers and provide industrial technology design services .,neutral,FPB
The value of the deal is estimated at between SEK25m and SEK50m .,neutral,FPB
What would you like to see changed on Nokia 's next attempt ?,neutral,FPB
Cramer's week ahead: A short week on Wall Street stuffed with earnings reports https://t.co/z6wMOCF9PB,neutral,Twitter
"The buildings , with about 40 condominiums each , will be built in 4 or 5 stages .",neutral,FPB
"Dow futures down 30 points, or 0.1%; S&P 500 futures down 5 points, or 0.2%",negative,Twitter
"Joseph Stiglitz, a Nobel-Prize winning economist, says cryptocurrencies should be shut down. Here's why.… https://t.co/qpEnoXPS96",neutral,Twitter
Kershaw takes up the position with immediate effect from her previous role as marketing manager of Sankey Home & Garden Products .,neutral,FPB
What Percentage Of CruzSur Energy Corp. (CVE:CZR) Shares Do Insiders Own?,neutral,Twitter
Protests Against India’s Citizenship Law Turn Violent in Delhi,negative,Twitter
"In Q1 of 2009 , Bank of +àland 's net interest income weakened by 10 % to EUR 9.1 mn .",negative,FPB
The resignation will be in effect immediately .,neutral,FPB
Great Grandmother’s Will,neutral,Twitter
KKR is fashioning $8B bid for Coty beauty division - Sky News,neutral,Twitter
"Compared with the FTSE 100 index , which rose 36.7 points ( or 0.6 % ) on the day , this was a relative price change of -0.2 % .",negative,FPB
Verseon : Update on Tender Offer #Verseon #Stock #MarketScreener https://t.co/5vVX6gi1DV https://t.co/Y4SvsAVe5U,neutral,Twitter
Dapper Labs founder discusses CryptoKitties and digital collectibles,neutral,Twitter
Tencent : ADOPTION OF RESTRICTED SHARE AWARD SCHEME #Tencent #Stock #MarketScreener https://t.co/W6zh5JYStc https://t.co/QuP4GAWkRu,neutral,Twitter
Net investment income,neutral,FPB
The amending of the proposal simplifies the proposed plan and increases the incentive for key employees to stay in the Company .,positive,FPB
"PMC Bank Depositors Held After Protest, CM Assures Help To All ",neutral,Twitter
"Make the Most of Your Retirement with These Top-Ranked Mutual Funds - February 07, 2020",neutral,Twitter
The difference can be explained by the fact that two shipping companies have stopped operating in the Gulf of Finland .,neutral,FPB
Hanesbrands Q4 sales down 1% to $1.75 bln; FactSet consensus $1.75 bln,negative,Twitter
"`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .",positive,FPB
"With the right safeguards, frontier economies can take advantage of low-cost loans to help their economies and rais… https://t.co/VlxBL9f6Ng",neutral,Twitter
"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .",negative,FPB
India Plans Incentives to Bring In Foreign Manufacturers From Tesla to Glaxo,neutral,Twitter
"Some gamers accessing Google's new cloud gaming platform, Stadia, through a Chromecast Ultra dongle are reporting trouble… https://t.co/t6dCbMr0C3",negative,Twitter
US Fertility Rate Hit Record Low In 2018 https://t.co/tZ83z6vVCZ,negative,Twitter
"PG&E to cut power to 150,000 customer for fire risk",neutral,Twitter
"SAN FRANCISCO ( MarketWatch ) -- Nokia Corp , the world 's largest cell-phone maker , is using the Consumer Electronics Show in Las Vegas to introduce a high-end , thin folding phone , according to a media report Monday .",neutral,FPB
The Fed is going all in to try and ramp up the economy. Will it be enough? Insights via @CMEGroup https://t.co/RxmrkDKQOa,neutral,Twitter
"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source .",negative,FPB
"Apple breaks ground on new $1 billion Austin campus, as President Trump is set to arrive for tour",neutral,Twitter
"The dividend is payable on February 1 , 2010 to shareholders of record on January 19 , 2010 .",neutral,FPB
"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products , and operates in Finland .",neutral,FPB
Algos buying bonds because other algos buying stocks.,neutral,Twitter
Stora Enso Oyj said its second-quarter result would fall by half compared with the same period in 2007 .,negative,FPB
$HOG - Moody's warns on Harley-Davidson https://t.co/LurHBEadeU,negative,Twitter
The arrangements do not apply to the group 's units outside Finland .,neutral,FPB
Retail Still Front And Center As Holiday Week Kicks Off,neutral,Twitter
- The Group -¦ s result before taxes was EUR -1.9 ( -3.0 ) million .,negative,FPB
Oil resumes decline as investors monitor back-and-forth trade talks https://t.co/r4osnZxz0s,negative,Twitter
#Oil #markets react in a hefty way to short-term news. The #coronavirus panic has made many already inexpensive… https://t.co/YSqUQAY02J,neutral,Twitter
"The recovery of demand that started toward the end of 2009 , continued in January-March 2010 .",positive,FPB
China reaffirms anti-cryptocurrency stance,neutral,Twitter
Kardashian Socialite to Help Saudis Seal Newcastle United Deal,neutral,Twitter
Gold Mine Output Falls For First Time Since 2008 https://t.co/W6LYcZvzxt,positive,Twitter
"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",positive,FPB
"( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",positive,FPB
Ashley House : 10th December 2019 - Annual General Meeting and Trading Update #AshleyHouse #Stock #MarketScreener… https://t.co/MVwTUJjqON,neutral,Twitter
$BLKB - Blackbaud declares $0.12 dividend https://t.co/CVwHSLi2n0,neutral,Twitter
Net sales in 2006 totaled EUR 302 million and the operating margin was 16 % .,neutral,FPB
"The center offers a comprehensive range of device design services spanning from electronics , mechanics and software design to a full range of testing laboratory services .",neutral,FPB
`` The trend in the sports and leisure markets was favorable in the first months of the year .,positive,FPB
FOMC dot plot indicates a long pause https://t.co/F6wezJ7rlP,neutral,Twitter
"$SGH: SMART Global beats by $0.02, beats on revs; guides Q3 EPS in-line, revs in-line https://t.co/dvUyxPP0qW",positive,Twitter
$NOW gaps up through resistance around 276.50 after reclaiming its 200-day. Currently working on a 1st stage base (… https://t.co/L96E9iYdQJ,positive,Twitter
Juha-Pekka Weckstr+Âm has been appointed President of telecom group TeliaSonera Finland to succeed Esa Rautalinko .,neutral,FPB
HSBC holds off on naming permanent CEO,neutral,Twitter
$INO - Inovio on go with study of INO-3107 for rare HPV disorder; shares up 15% https://t.co/Pd5qkpU2Jy,positive,Twitter
"Monetary Policy Statement - March 24, 2020 (24.03.2020) #Stock #MarketScreener https://t.co/BkGvDXrRZL https://t.co/DaEOwqXxuI",neutral,Twitter
$OPK a great chart for technical traders..... Frost on the move !! https://t.co/EVpm3juHsb,positive,Twitter
"Don’t eat romaine grown in Salinas, California, U.S. health officials say (via AP) https://t.co/uyM2QxYv30",neutral,Twitter
"Tecnomen 's system features a new range of value-added services for prepaid and post-paid billing , charging and rating of voice calls , data traffic , or any kind of content services in both mobile and fixed networks .",neutral,FPB
"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .",neutral,FPB
$XOM - Exxon to wrap up Beaumont hydrocracker restart next week - Reuters https://t.co/qF2gXFqc5r,neutral,Twitter
Kylie Jenner Sells $600 Million Stake in Beauty Line to Coty,neutral,Twitter
Tiger Woods and U.S. Team Score Another Presidents Cup Win,neutral,Twitter
$AMC $CNWGY $CNK - DOJ files motion to roll back movie distribution rules https://t.co/kcMPj68GCL,positive,Twitter
"Founded in 1923 , Finnair is one of the world 's oldest airlines and flies to 60 destinations with a fleet of 63 aircraft , employing 9,500 people .",neutral,FPB
New Hampshire Debate Marks New Phase in Democratic Battle,neutral,Twitter
Amani Gold : Secures Gold Dealers License in Tanzania #AmaniGold #Stock #MarketScreener https://t.co/fUr63A7aVB https://t.co/AHlEWGRAtq,positive,Twitter
Emerging-economy central banks from India to Brazil still enjoy the firepower to shore up the global economy https://t.co/cTVUGNf4vM,neutral,Twitter
Highlight: Columbia Threadneedle Investments Senior Interest Rate and Currency Analyst Ed Al-Hussainy breaks down t... https://t.co/L0Q5Rfcnxk,neutral,Twitter
One Conscious Objector. Follow this and any other stock on Seeking Alpha! https://t.co/HUiIlURifS #business #finance #investing,neutral,Twitter
Will Salesforce.com’s Volatility Continue into Next Year?,neutral,Twitter
Half of Americans Are Setting Themselves Up for Holiday Overspending,neutral,Twitter
"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .",negative,FPB
The retail chain launched in 2007 does not correspond to profit and sales forecasts of the company .,neutral,FPB
Soaring bond yields drive states and cities to buy back their own debt https://t.co/pVbp1ZX88P,neutral,Twitter
Mexico’s former top police official has been arrested in the U.S. for allegedly taking millions in bribes to help t… https://t.co/gumELPl8zp,neutral,Twitter
Coronavirus Threat Looms Over Fragile African Health Systems,neutral,Twitter
Investors look to emerging markets amid trade fight,neutral,Twitter
Investors Who Bought Zogenix (NASDAQ:ZGNX) Shares Five Years Ago Are Now Up 411%,positive,Twitter
CF Industries stock price target raised to $56 vs. $52 at BofA Merrill Lynch,positive,Twitter
A sterling surge after the UK election could be short-lived as Brexit gets even more complicated https://t.co/Ws30IATCNs,positive,Twitter
At*&T raises quarterly dividend by 2% to 52 cents a share,positive,Twitter
"Master of Mayawas jointly developed by Nokia Siemens Networks and UFA - FremantleMedia , and will be actively advertised by Maxis in the end of May 2007 .",neutral,FPB
"The new apartment block is going up very close to the city center , explained Chairman of the Board of AS YIT Ehitus Priit Sauk .",neutral,FPB
Tracker G400 is a GPS collar for hunting dogs allowing to monitor the dog 's position and movements with a map application for mobile phones .,neutral,FPB
Brazil’s national security body is conducting a broad risk review before the country chooses a partner to build its… https://t.co/rGFpoS7hl1,neutral,Twitter
